route_id,route_name,origin_warehouse,destination_city,destination_country,distance_km,estimated_duration_hours,transport_mode,carrier_name,carrier_code,contract_type,base_cost_usd,cost_per_kg_usd,route_status,frequency_per_week,customs_required,cold_chain_required,max_payload_kg,avg_delay_hours,is_active
7388289,RT-8090,Bandung-WH,Medan,Indonesia,299.4,3.6,Sea,J&T,CR8698,Dedicated,529.36,0.44,Suspended,2,1,1,20000,0.9,0
8879497,RT-7844,Jakarta-WH2,Jakarta,Indonesia,390.0,186.6,Air,JNE,CR3005,Dedicated,105.2,3.284,Inactive,5,1,0,5000,1.07,0
7646345,RT-2038,Jakarta-WH2,Surabaya,Indonesia,893.0,3.2,Truck,FedEx,CR1416,Dedicated,125.85,2.092,Active,5,0,1,10000,1.71,1
7767950,RT-5624,Jakarta-WH2,Medan,Indonesia,136.8,4.6,Truck,SiCepat,CR9136,Spot,139.46,0.301,Active,1,0,1,20000,2.06,1
7677024,RT-6353,Jakarta-WH1,Bali,Indonesia,422.9,15.2,Truck,SiCepat,CR7781,Dedicated,116.15,0.08,Active,2,0,1,5000,0.2,1
7790328,RT-2353,Surabaya-WH,Palembang,Indonesia,37.0,36.3,Truck,DHL,CR2230,Contracted,85.34,1.217,Seasonal,2,0,0,1000,0.04,0
7203804,RT-7504,Surabaya-WH,Jakarta,Indonesia,387.8,98.1,Sea,Pos Indonesia,CR6562,Contracted,614.08,1.388,Active,3,1,1,5000,0.33,1
7352367,RT-8850,Jakarta-WH1,Medan,Indonesia,238.2,20.6,Truck,JNE,CR3322,On-Demand,20.0,0.715,Active,3,0,0,2000,4.2,1
7681140,RT-1618,Bandung-WH,Palembang,Singapore,30.2,52.1,Truck,SiCepat,CR5285,Dedicated,851.11,0.321,Active,5,0,0,2000,0.62,1
7606372,RT-2478,Jakarta-WH1,Bali,Indonesia,117.5,5.3,Truck,JNE,CR7883,Contracted,89.82,3.138,Active,2,0,0,2000,2.07,1
7825678,RT-1678,Jakarta-WH1,Bandung,Singapore,762.5,121.3,Sea,SiCepat,CR1976,Dedicated,233.88,1.43,Seasonal,3,1,0,5000,4.05,1
7607255,RT-1856,Jakarta-WH1,Medan,Indonesia,406.3,15.7,Truck,J&T,CR3632,Spot,276.11,1.748,Active,5,0,0,2000,1.15,1
7231471,RT-1700,Surabaya-WH,Surabaya,Singapore,282.4,16.0,Air,Pos Indonesia,CR8794,Contracted,41.62,1.878,Suspended,3,0,0,2000,3.02,1
7861083,RT-8810,Jakarta-WH1,Medan,Indonesia,380.2,38.6,Air,JNE,CR3757,On-Demand,20.97,0.224,Active,1,1,0,1000,7.3,1
7747860,RT-1901,Bandung-WH,Bali,Indonesia,50.3,13.2,Truck,J&T,CR6488,Dedicated,20.0,2.086,Active,7,1,1,5000,11.16,1
7364663,RT-1391,Jakarta-WH2,Makassar,Indonesia,356.2,34.8,Sea,SiCepat,CR2196,Spot,481.17,2.446,Active,2,0,0,5000,8.01,1
7101537,RT-1011,Bandung-WH,Bandung,Malaysia,243.5,11.0,Air,FedEx,CR9250,Contracted,233.69,0.742,Seasonal,5,0,1,2000,0.32,1
7652969,RT-2243,Bandung-WH,Jakarta,Vietnam,736.3,86.4,Truck,JNE,CR5869,Spot,220.37,3.179,Active,2,0,0,500,2.01,0
7977826,RT-5236,Jakarta-WH1,Jakarta,Vietnam,42.2,21.7,Sea,Pos Indonesia,CR5142,Dedicated,91.24,0.893,Active,7,1,1,1000,0.0,1
7222665,RT-5269,Jakarta-WH2,Bandung,Indonesia,338.3,5.6,Truck,Pos Indonesia,CR7553,Contracted,25.93,3.122,Active,2,0,0,5000,3.19,1
7488528,RT-2485,Bandung-WH,Semarang,Indonesia,65.6,25.8,Courier,SiCepat,CR7659,Spot,106.24,2.295,Active,7,0,0,5000,0.3,1
7752861,RT-8009,Jakarta-WH1,Surabaya,Malaysia,591.7,25.2,Rail,JNE,CR7005,Contracted,543.01,3.452,Active,3,0,1,5000,0.52,1
7083575,RT-2067,Medan-WH,Bandung,Indonesia,286.9,14.6,Air,JNE,CR6060,Spot,242.97,2.755,Active,3,0,1,20000,1.39,1
7586276,RT-9725,Jakarta-WH1,Yogyakarta,Indonesia,504.2,4.9,Truck,JNE,CR1353,On-Demand,579.86,2.58,Seasonal,3,0,1,2000,0.12,1
7659762,RT-9314,Jakarta-WH1,Yogyakarta,Indonesia,1249.1,8.3,Truck,SiCepat,CR5438,Dedicated,240.57,1.475,Active,7,0,1,1000,2.73,1
7482751,RT-1568,Medan-WH,Makassar,Indonesia,295.2,6.5,Truck,SiCepat,CR8649,Dedicated,451.32,1.917,Active,2,0,1,2000,3.86,0
7420447,RT-9107,Jakarta-WH1,Semarang,Indonesia,1539.9,21.2,Courier,Tiki,CR3318,Contracted,285.05,3.087,Active,2,0,0,5000,2.76,1
7539306,RT-4545,Jakarta-WH1,Jakarta,Indonesia,377.3,51.5,Sea,JNE,CR8558,Contracted,362.84,2.808,Active,1,0,1,2000,3.02,1
7519696,RT-6741,Jakarta-WH2,Palembang,Indonesia,41.4,51.8,Truck,JNE,CR1731,Dedicated,40.91,3.058,Active,1,0,0,10000,4.26,1
7553685,RT-4001,Jakarta-WH1,Jakarta,Indonesia,402.0,5.5,Truck,SiCepat,CR9167,Contracted,54.36,2.003,Active,2,0,0,5000,1.05,1
7647492,RT-4697,Surabaya-WH,Yogyakarta,Singapore,501.3,24.9,Air,JNE,CR1840,Contracted,48.31,3.206,Active,3,0,1,1000,0.06,1
7758899,RT-3909,Jakarta-WH2,Bandung,Indonesia,120.6,16.9,Air,FedEx,CR6578,Contracted,20.0,1.599,Active,1,0,1,2000,10.88,1
7211472,RT-9667,Jakarta-WH1,Surabaya,Singapore,55.5,18.0,Truck,JNE,CR5295,Dedicated,145.91,0.529,Seasonal,5,1,1,5000,3.73,1
7719250,RT-4421,Jakarta-WH1,Surabaya,Indonesia,791.8,69.3,Truck,Tiki,CR6146,On-Demand,80.0,0.515,Inactive,5,0,1,500,4.68,1
7142990,RT-3619,Jakarta-WH2,Medan,Indonesia,361.6,84.1,Truck,SiCepat,CR6142,Contracted,20.0,2.027,Active,7,0,1,500,5.0,1
7683181,RT-6540,Jakarta-WH1,Surabaya,Malaysia,65.4,6.3,Truck,JNE,CR9333,Spot,259.57,3.24,Active,5,0,1,10000,5.08,1
7258743,RT-6288,Jakarta-WH2,Surabaya,Vietnam,657.2,17.5,Courier,SiCepat,CR7396,Contracted,234.38,1.639,Active,2,0,0,2000,1.91,1
7658149,RT-5486,Jakarta-WH2,Surabaya,Indonesia,1330.8,2.0,Sea,SiCepat,CR2001,Contracted,92.59,1.652,Seasonal,2,0,0,10000,1.53,1
7412989,RT-1743,Jakarta-WH1,Bali,Indonesia,688.2,8.8,Air,Pos Indonesia,CR2571,Dedicated,20.0,3.155,Active,5,0,0,5000,0.52,1
7947085,RT-8699,Jakarta-WH2,Yogyakarta,Singapore,328.3,35.9,Truck,SiCepat,CR5985,Spot,28.2,2.088,Active,3,0,1,10000,1.41,1
7647139,RT-7623,Jakarta-WH1,Medan,Philippines,136.4,1.5,Air,JNE,CR5521,Dedicated,149.73,1.276,Active,5,0,0,500,0.3,1
7718254,RT-3772,Jakarta-WH1,Bandung,Indonesia,252.9,8.3,Truck,JNE,CR7791,Contracted,66.49,0.269,Active,1,1,0,1000,4.06,1
7167018,RT-7929,Surabaya-WH,Surabaya,Malaysia,78.1,30.1,Air,JNE,CR5882,On-Demand,145.44,0.462,Seasonal,2,0,0,500,0.42,1
7170508,RT-6417,Jakarta-WH1,Palembang,Singapore,923.3,5.2,Sea,J&T,CR6424,Dedicated,32.42,0.32,Inactive,3,0,0,2000,1.75,1
7365535,RT-1319,Medan-WH,Makassar,Vietnam,10.0,29.4,Sea,DHL,CR6115,Contracted,777.9,1.23,Active,7,0,0,2000,4.85,1
7714891,RT-8545,Jakarta-WH2,Bandung,Malaysia,641.6,36.4,Air,J&T,CR6054,Contracted,38.04,2.651,Active,5,0,0,20000,3.96,1
7599562,RT-6912,Jakarta-WH2,Surabaya,Indonesia,620.9,21.4,Truck,DHL,CR9019,On-Demand,526.6,2.28,Active,3,0,1,5000,5.68,1
7173910,RT-5879,Jakarta-WH1,Surabaya,Indonesia,14.9,26.9,Truck,Tiki,CR8844,Dedicated,76.58,2.055,Active,3,0,0,1000,0.46,1
7567056,RT-8874,Jakarta-WH1,Jakarta,Indonesia,446.9,31.6,Sea,FedEx,CR4521,Contracted,20.0,2.638,Active,7,1,0,10000,3.61,1
7695636,RT-7101,Medan-WH,Palembang,Indonesia,104.0,20.6,Truck,Pos Indonesia,CR6492,Contracted,277.36,0.347,Active,3,1,1,2000,8.64,1
7148405,RT-7242,Jakarta-WH1,Semarang,Indonesia,267.5,11.8,Air,Pos Indonesia,CR7527,Contracted,113.68,2.812,Active,3,0,0,2000,0.47,1
7595504,RT-7252,Surabaya-WH,Surabaya,Indonesia,26.2,40.6,Air,JNE,CR1660,Contracted,223.58,2.795,Inactive,5,0,1,2000,4.08,1
8382022,RT-1646,Medan-WH,Medan,Indonesia,697.0,23.3,Truck,FedEx,CR5789,Contracted,144.84,1.274,Inactive,5,0,0,2000,3.52,0
7924361,RT-1417,Surabaya-WH,Semarang,Indonesia,337.6,31.5,Sea,DHL,CR3729,Contracted,173.79,2.186,Active,5,1,1,5000,8.15,1
7288651,RT-9125,Jakarta-WH2,Jakarta,Philippines,994.0,15.3,Truck,SiCepat,CR5331,Spot,101.86,1.529,Inactive,7,1,0,5000,0.62,1
7780209,RT-4756,Jakarta-WH1,Makassar,Indonesia,1033.9,13.3,Air,J&T,CR2515,Contracted,62.22,0.711,Seasonal,2,1,0,2000,3.54,1
7478878,RT-5290,Jakarta-WH2,Jakarta,Malaysia,663.1,4.9,Rail,JNE,CR5315,Contracted,110.28,0.703,Active,2,0,1,10000,2.05,1
7734332,RT-4607,Jakarta-WH1,Semarang,Vietnam,1023.5,99.7,Sea,DHL,CR5569,Spot,52.03,1.487,Active,1,0,0,2000,1.93,1
7179616,RT-1157,Jakarta-WH1,Jakarta,Indonesia,10.0,49.7,Sea,J&T,CR2229,Dedicated,98.48,1.934,Active,5,0,1,10000,1.94,1
7404110,RT-3698,Jakarta-WH2,Medan,Indonesia,94.0,2.3,Truck,Pos Indonesia,CR6560,Spot,20.0,3.45,Inactive,5,0,1,10000,4.82,1
7939413,RT-2281,Medan-WH,Surabaya,Malaysia,754.9,32.8,Truck,JNE,CR6737,Spot,473.99,1.752,Active,3,1,0,1000,0.46,1
7485308,RT-5817,Jakarta-WH1,Semarang,Malaysia,34.5,8.2,Sea,DHL,CR9182,Spot,431.02,2.935,Active,3,0,1,5000,0.47,1
7344890,RT-5134,Surabaya-WH,Jakarta,Indonesia,50.0,18.0,Rail,SiCepat,CR8178,Contracted,224.87,2.644,Active,3,0,0,500,1.53,1
7584137,RT-8460,Jakarta-WH2,Yogyakarta,Indonesia,471.0,9.5,Truck,JNE,CR5447,Contracted,20.0,0.864,Active,3,0,1,20000,12.26,1
7253845,RT-5695,Jakarta-WH1,Jakarta,Indonesia,269.5,23.7,Truck,SiCepat,CR7188,Contracted,601.16,1.216,Active,3,1,0,2000,0.23,1
7531378,RT-5920,Medan-WH,Makassar,Indonesia,335.0,2.3,Truck,Pos Indonesia,CR1223,Contracted,516.09,1.469,Inactive,7,0,1,5000,1.07,0
7131100,RT-7890,Medan-WH,Surabaya,Indonesia,197.9,27.4,Sea,JNE,CR6903,Dedicated,166.1,3.051,Seasonal,3,1,1,500,3.3,0
7858639,RT-4030,Jakarta-WH1,Surabaya,Singapore,171.1,13.6,Sea,J&T,CR1586,Contracted,429.49,2.538,Active,2,1,1,1000,0.08,1
7289394,RT-1307,Jakarta-WH1,Surabaya,Vietnam,226.1,46.5,Rail,J&T,CR2014,Contracted,87.31,0.262,Active,3,1,1,1000,0.44,1
7559451,RT-2718,Medan-WH,Yogyakarta,Vietnam,44.7,9.0,Truck,FedEx,CR9550,On-Demand,271.29,2.144,Active,7,1,1,2000,0.39,1
7605188,RT-2692,Jakarta-WH1,Jakarta,Indonesia,288.2,15.2,Truck,SiCepat,CR3247,On-Demand,87.97,0.096,Active,1,1,0,20000,1.49,1
7788477,RT-9825,Jakarta-WH1,Bali,Indonesia,49.8,6.9,Air,JNE,CR8581,Contracted,51.74,1.47,Active,2,0,1,5000,2.49,1
7007051,RT-9925,Surabaya-WH,Medan,Indonesia,426.6,57.2,Truck,SiCepat,CR6937,Dedicated,63.55,3.185,Inactive,2,1,0,1000,0.77,1
7179868,RT-6406,Surabaya-WH,Yogyakarta,Malaysia,1125.7,47.7,Truck,SiCepat,CR7335,Spot,79.85,1.225,Active,2,1,0,1000,6.92,1
7419841,RT-8835,Bandung-WH,Yogyakarta,Indonesia,57.2,76.5,Rail,Pos Indonesia,CR5223,On-Demand,205.54,1.824,Seasonal,2,0,0,10000,7.63,1
7700070,RT-3013,Surabaya-WH,Makassar,Indonesia,136.6,10.7,Rail,J&T,CR6748,Contracted,20.0,0.058,Active,2,0,0,20000,0.87,1
7653584,RT-6211,Jakarta-WH2,Makassar,Indonesia,468.3,1.0,Rail,SiCepat,CR5375,Contracted,20.0,2.635,Active,7,1,0,5000,1.92,1
7876625,RT-9840,Bandung-WH,Bandung,Indonesia,851.7,3.3,Truck,SiCepat,CR9893,Contracted,342.54,0.23,Active,3,1,0,2000,9.76,1
7620110,RT-6166,Bandung-WH,Surabaya,Indonesia,882.9,15.3,Sea,J&T,CR5183,Spot,91.32,0.943,Active,2,1,0,5000,1.13,1
7278276,RT-8151,Surabaya-WH,Jakarta,Malaysia,72.3,8.7,Sea,DHL,CR5348,Spot,175.73,0.253,Active,3,1,0,2000,8.12,1
7104779,RT-5481,Surabaya-WH,Jakarta,Philippines,1369.6,28.7,Truck,Tiki,CR5975,Dedicated,50.03,2.771,Active,5,0,0,20000,1.89,0
7606688,RT-3233,Surabaya-WH,Surabaya,Indonesia,340.4,21.0,Sea,J&T,CR4283,Contracted,97.55,1.363,Seasonal,3,1,0,5000,16.77,1
7853054,RT-3936,Surabaya-WH,Makassar,Indonesia,10.0,32.1,Truck,DHL,CR2012,Contracted,157.64,1.278,Inactive,5,1,1,500,7.17,1
7114835,RT-3012,Jakarta-WH1,Palembang,Malaysia,17.9,37.5,Truck,Pos Indonesia,CR6693,Contracted,60.96,2.484,Active,2,0,0,10000,3.97,0
7295453,RT-7598,Jakarta-WH2,Manado,Vietnam,82.2,21.7,Truck,JNE,CR5216,Contracted,415.63,0.917,Active,3,0,0,10000,8.44,1
7021815,RT-7567,Bandung-WH,Jakarta,Indonesia,564.8,3.0,Sea,JNE,CR6841,Spot,371.69,2.228,Suspended,5,1,1,1000,1.26,1
8333818,RT-7255,Jakarta-WH1,Jakarta,Indonesia,161.2,4.8,Truck,SiCepat,CR6396,On-Demand,213.2,0.965,Inactive,5,1,0,10000,3.32,0
7086691,RT-7872,Jakarta-WH2,Makassar,Indonesia,444.9,25.0,Rail,FedEx,CR8352,Spot,216.95,0.296,Active,3,0,1,2000,3.44,1
7179795,RT-8724,Medan-WH,Palembang,Indonesia,333.3,38.5,Truck,SiCepat,CR1522,Contracted,291.77,1.799,Active,3,1,0,1000,0.62,1
7618023,RT-6230,Surabaya-WH,Bali,Indonesia,481.6,9.1,Courier,J&T,CR3535,Contracted,440.06,1.221,Inactive,2,0,1,5000,1.52,1
7545615,RT-5099,Medan-WH,Surabaya,Indonesia,63.8,64.0,Sea,J&T,CR6251,Dedicated,20.0,2.496,Active,2,0,0,10000,3.09,1
7425343,RT-1213,Jakarta-WH1,Jakarta,Indonesia,68.5,54.4,Courier,SiCepat,CR1896,Contracted,66.88,0.822,Active,1,1,1,5000,6.1,1
7746254,RT-7266,Surabaya-WH,Surabaya,Indonesia,1343.9,24.1,Sea,FedEx,CR2221,Dedicated,177.71,1.107,Active,3,0,0,1000,1.94,1
7166557,RT-1734,Jakarta-WH2,Jakarta,Philippines,1033.2,1.2,Truck,DHL,CR2930,Contracted,161.57,2.0,Active,3,0,0,1000,7.53,1
7730818,RT-5989,Bandung-WH,Semarang,Indonesia,128.8,58.2,Sea,DHL,CR8583,Dedicated,20.0,1.964,Seasonal,2,0,0,2000,3.46,1
7961921,RT-8241,Medan-WH,Semarang,Indonesia,533.5,41.4,Truck,SiCepat,CR2755,On-Demand,20.0,1.923,Active,7,0,0,20000,10.83,1
7906456,RT-1040,Surabaya-WH,Bandung,Malaysia,504.0,99.1,Truck,JNE,CR7891,Spot,74.71,1.305,Active,3,0,1,2000,1.43,1
7161072,RT-9308,Jakarta-WH2,Medan,Indonesia,728.0,57.6,Truck,JNE,CR9269,Dedicated,20.0,0.203,Suspended,2,0,0,2000,1.62,1
7628042,RT-6078,Bandung-WH,Bandung,Singapore,1363.6,66.6,Truck,DHL,CR3046,Spot,241.34,2.169,Active,5,0,1,10000,2.41,1
7563621,RT-2749,Jakarta-WH1,Makassar,Indonesia,396.9,6.4,Sea,Tiki,CR7851,Contracted,213.57,1.72,Active,2,1,0,1000,1.73,0
7214773,RT-9540,Jakarta-WH1,Yogyakarta,Indonesia,495.1,27.1,Air,JNE,CR9961,Dedicated,86.54,3.197,Active,5,0,0,10000,4.41,0
7641176,RT-2679,Jakarta-WH1,Makassar,Indonesia,151.2,9.6,Truck,Pos Indonesia,CR1068,Dedicated,178.91,1.659,Active,5,1,1,5000,0.91,1
7558951,RT-7416,Bandung-WH,Yogyakarta,Malaysia,38.7,51.6,Truck,JNE,CR7436,Spot,159.43,1.39,Active,3,0,1,20000,1.41,1
7031030,RT-8293,Jakarta-WH1,Surabaya,Indonesia,437.4,8.0,Rail,JNE,CR4100,Spot,21.99,2.867,Inactive,3,0,1,1000,4.78,1
7827888,RT-8127,Jakarta-WH2,Surabaya,Indonesia,328.3,51.2,Sea,SiCepat,CR7030,Spot,292.07,2.867,Inactive,1,0,0,2000,3.32,1
7949060,RT-1857,Jakarta-WH1,Surabaya,Indonesia,1193.5,34.4,Air,DHL,CR8964,Spot,317.39,0.801,Inactive,7,0,0,1000,2.47,1
7272755,RT-6246,Surabaya-WH,Jakarta,Malaysia,219.3,26.3,Air,DHL,CR1301,Contracted,151.09,0.5,Active,3,1,0,1000,3.15,1
7753947,RT-4505,Jakarta-WH1,Surabaya,Indonesia,230.6,24.7,Courier,JNE,CR5576,Dedicated,89.72,1.27,Inactive,3,0,1,20000,0.23,1
7075080,RT-9463,Jakarta-WH2,Makassar,Indonesia,937.6,28.4,Truck,DHL,CR8844,Contracted,74.44,2.447,Active,3,0,1,2000,2.27,0
7676151,RT-3638,Jakarta-WH1,Bandung,Malaysia,1054.9,43.6,Truck,JNE,CR2625,Dedicated,47.54,3.171,Seasonal,3,0,0,1000,4.34,1
7955590,RT-4959,Jakarta-WH1,Bandung,Indonesia,137.8,3.0,Rail,J&T,CR9845,Spot,73.21,3.413,Inactive,5,1,1,2000,0.34,0
7001512,RT-9196,Surabaya-WH,Makassar,Indonesia,1304.8,13.3,Air,Tiki,CR7508,On-Demand,82.94,3.071,Seasonal,1,0,0,5000,0.24,0
7963461,RT-3949,Jakarta-WH2,Medan,Malaysia,1458.8,8.5,Truck,SiCepat,CR4437,Spot,48.41,1.578,Active,5,0,0,10000,4.02,0
7734099,RT-6865,Surabaya-WH,Semarang,Malaysia,422.1,41.7,Truck,DHL,CR2840,Contracted,39.57,3.224,Active,2,0,0,2000,7.47,1
7351843,RT-4162,Jakarta-WH1,Jakarta,Indonesia,20.1,19.2,Truck,SiCepat,CR9343,Contracted,20.0,0.899,Active,3,0,0,2000,8.46,1
7678034,RT-9094,Bandung-WH,Palembang,Indonesia,10.0,3.8,Courier,JNE,CR4994,Contracted,329.85,0.794,Active,3,0,0,1000,3.38,1
7698820,RT-5878,Surabaya-WH,Surabaya,Indonesia,1368.4,29.2,Truck,SiCepat,CR7594,Dedicated,53.45,3.095,Seasonal,2,0,1,2000,3.32,1
7943672,RT-1432,Medan-WH,Bali,Indonesia,1544.8,3.6,Sea,JNE,CR8373,Contracted,32.09,1.382,Active,3,0,0,2000,3.78,1
7728088,RT-2727,Jakarta-WH1,Bandung,Singapore,164.0,34.2,Sea,SiCepat,CR2299,Spot,167.56,3.315,Inactive,5,1,1,20000,0.13,1
7533715,RT-5374,Surabaya-WH,Jakarta,Singapore,444.0,8.3,Air,FedEx,CR8221,Spot,374.4,1.419,Active,1,1,0,2000,2.37,1
7720163,RT-8610,Jakarta-WH2,Palembang,Singapore,897.2,14.3,Courier,Pos Indonesia,CR3790,On-Demand,119.95,0.512,Active,5,1,1,2000,0.43,1
7076224,RT-9686,Medan-WH,Makassar,Indonesia,1462.4,35.7,Air,J&T,CR4316,Dedicated,34.63,0.654,Seasonal,3,0,0,10000,4.5,1
7036356,RT-5235,Medan-WH,Surabaya,Indonesia,651.5,28.4,Sea,Tiki,CR8499,Contracted,206.6,3.437,Active,1,0,0,2000,0.4,1
7269454,RT-9123,Jakarta-WH1,Bandung,Vietnam,600.9,37.9,Truck,Pos Indonesia,CR5175,Spot,20.0,1.645,Active,3,0,0,10000,3.14,1
7621568,RT-4172,Jakarta-WH2,Surabaya,Indonesia,448.6,8.4,Sea,DHL,CR4738,Contracted,20.0,0.346,Active,3,0,1,2000,7.1,0
7677687,RT-3276,Jakarta-WH2,Palembang,Indonesia,232.4,4.7,Truck,SiCepat,CR3415,Contracted,183.94,2.438,Inactive,5,1,0,500,5.99,1
7039439,RT-2018,Bandung-WH,Jakarta,Vietnam,487.2,28.6,Courier,SiCepat,CR6751,Spot,542.4,1.352,Active,3,0,0,2000,1.29,1
7670534,RT-9538,Medan-WH,Surabaya,Indonesia,210.2,77.4,Truck,J&T,CR5553,Dedicated,23.37,3.011,Active,2,1,0,500,0.62,1
7945587,RT-6632,Jakarta-WH1,Surabaya,Philippines,50.1,9.0,Rail,FedEx,CR2535,Contracted,1087.73,2.908,Active,5,0,1,5000,3.59,0
8623474,RT-1219,Jakarta-WH1,Jakarta,Indonesia,28.3,37.2,Truck,Pos Indonesia,CR6409,Contracted,219.86,0.367,Inactive,1,0,0,500,1.6,0
7606817,RT-1970,Jakarta-WH1,Medan,Malaysia,147.8,26.9,Truck,DHL,CR8479,On-Demand,184.79,0.769,Active,3,1,0,10000,5.23,1
7615722,RT-9935,Jakarta-WH2,Yogyakarta,Indonesia,10.0,10.0,Truck,SiCepat,CR4611,Spot,32.12,1.104,Active,2,1,0,10000,2.8,1
7778546,RT-5606,Bandung-WH,Jakarta,Indonesia,74.2,12.6,Truck,JNE,CR2467,On-Demand,53.28,2.828,Active,3,1,0,2000,1.62,1
7787077,RT-2046,Surabaya-WH,Manado,Indonesia,323.8,20.8,Truck,Tiki,CR7179,Dedicated,124.79,2.388,Active,5,0,0,10000,3.97,1
7412039,RT-6714,Jakarta-WH2,Bandung,Indonesia,13.4,17.8,Truck,DHL,CR6948,Contracted,190.76,2.57,Active,1,0,0,1000,2.07,1
7089505,RT-2825,Medan-WH,Jakarta,Indonesia,1008.7,4.7,Sea,JNE,CR9972,On-Demand,134.97,0.154,Active,5,1,0,1000,2.68,0
7339130,RT-6295,Jakarta-WH2,Surabaya,Indonesia,446.9,21.5,Truck,FedEx,CR7362,Contracted,20.0,3.113,Active,3,0,1,10000,1.65,1
7393126,RT-8232,Bandung-WH,Bandung,Indonesia,50.3,1.0,Truck,J&T,CR4878,On-Demand,219.03,1.035,Inactive,2,0,0,5000,0.34,1
7922012,RT-6242,Medan-WH,Jakarta,Indonesia,273.8,48.7,Truck,JNE,CR1538,Spot,42.28,0.846,Suspended,2,1,1,5000,3.08,1
7640267,RT-4927,Bandung-WH,Surabaya,Singapore,338.7,9.8,Truck,SiCepat,CR4552,Dedicated,97.78,0.755,Active,3,0,0,1000,5.58,1
7236755,RT-2832,Bandung-WH,Semarang,Singapore,1104.9,26.2,Truck,SiCepat,CR2443,Spot,227.65,3.153,Active,5,0,1,5000,0.36,1
7697252,RT-1401,Jakarta-WH1,Makassar,Indonesia,381.2,14.1,Rail,SiCepat,CR1904,Spot,61.74,1.385,Active,3,1,0,20000,1.21,1
7869112,RT-9305,Surabaya-WH,Jakarta,Malaysia,58.1,13.0,Truck,JNE,CR4248,Dedicated,143.24,1.23,Active,5,0,1,10000,0.49,1
7141630,RT-8601,Bandung-WH,Surabaya,Indonesia,185.9,71.7,Sea,DHL,CR1608,Contracted,151.04,3.208,Active,2,0,0,500,4.32,1
7734006,RT-6096,Jakarta-WH1,Bandung,Malaysia,291.1,3.1,Truck,DHL,CR8317,Spot,184.26,3.069,Active,1,0,1,1000,0.66,1
7625329,RT-5256,Surabaya-WH,Medan,Indonesia,264.3,46.5,Truck,Tiki,CR5083,Contracted,426.8,0.708,Active,3,0,1,2000,9.59,0
7817944,RT-3981,Medan-WH,Medan,Indonesia,284.0,10.5,Truck,Pos Indonesia,CR3449,Spot,230.7,1.908,Active,3,0,1,5000,3.16,1
7503103,RT-1593,Jakarta-WH1,Surabaya,Malaysia,591.9,12.4,Truck,J&T,CR2836,Contracted,997.31,2.43,Suspended,7,0,1,5000,2.42,1
7436050,RT-4838,Jakarta-WH2,Surabaya,Indonesia,151.6,52.9,Truck,J&T,CR3500,Dedicated,118.18,0.854,Active,2,0,1,2000,0.16,1
7364037,RT-3557,Jakarta-WH2,Surabaya,Indonesia,823.3,21.0,Truck,JNE,CR4798,Spot,148.62,1.582,Active,2,0,0,10000,4.29,1
7914490,RT-3030,Jakarta-WH2,Bandung,Indonesia,185.5,5.9,Truck,JNE,CR1514,Spot,27.21,0.193,Seasonal,3,0,0,1000,5.82,1
7253748,RT-2084,Bandung-WH,Jakarta,Indonesia,524.0,6.4,Sea,DHL,CR5458,Contracted,229.16,1.931,Active,3,0,1,2000,0.18,0
7672323,RT-7844,Surabaya-WH,Medan,Malaysia,673.2,24.1,Truck,DHL,CR2057,Spot,488.08,2.064,Active,2,0,0,5000,0.34,1
7196699,RT-6665,Jakarta-WH1,Yogyakarta,Indonesia,737.4,25.2,Truck,J&T,CR6131,Contracted,20.0,0.84,Active,3,1,1,1000,0.85,1
7513773,RT-4206,Jakarta-WH1,Jakarta,Singapore,17.4,5.3,Truck,SiCepat,CR2779,Dedicated,112.23,1.251,Active,2,0,1,1000,0.11,1
7864840,RT-1787,Bandung-WH,Palembang,Indonesia,2104.0,19.6,Truck,Pos Indonesia,CR4868,Contracted,634.19,0.354,Active,3,1,1,20000,1.95,1
7082630,RT-1123,Bandung-WH,Surabaya,Indonesia,911.0,26.1,Courier,Tiki,CR8693,Dedicated,282.74,0.365,Active,5,0,1,20000,4.4,1
7624495,RT-8468,Surabaya-WH,Surabaya,Indonesia,242.2,53.5,Sea,JNE,CR6401,Spot,281.34,0.922,Active,5,1,0,1000,1.79,1
7306853,RT-9749,Bandung-WH,Yogyakarta,Indonesia,571.6,8.6,Truck,J&T,CR3019,On-Demand,22.26,1.596,Active,2,0,0,2000,0.23,0
7185735,RT-6349,Surabaya-WH,Jakarta,Indonesia,467.4,11.4,Truck,J&T,CR8174,Contracted,715.01,3.19,Active,1,0,0,10000,1.29,1
7308789,RT-2253,Medan-WH,Makassar,Indonesia,337.9,33.1,Rail,Tiki,CR5350,Dedicated,81.62,3.464,Inactive,1,1,1,500,5.99,1
7777361,RT-2193,Bandung-WH,Surabaya,Indonesia,516.0,22.4,Sea,J&T,CR8910,Dedicated,120.36,2.217,Active,7,0,1,2000,0.79,1
7066100,RT-8727,Surabaya-WH,Bandung,Indonesia,237.8,4.3,Truck,FedEx,CR7847,Contracted,120.13,1.874,Active,3,0,1,5000,4.45,1
7256165,RT-5296,Jakarta-WH2,Surabaya,Malaysia,531.5,15.9,Truck,J&T,CR2444,Contracted,30.89,3.347,Inactive,3,0,1,5000,6.93,1
